exhaustive_data,D1,D2,D3,D4,D5,D6,D7,D8,D9
-0.003,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.003,-0.003,-0.003,-0.003,-999,-999,-999,-999,-999,-999
-0.0028,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0024,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0018,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.001,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0012,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0026,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0042,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.006,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.008,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0102,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0126,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0152,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.018,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.021,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0242,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0276,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0312,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.035,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.039,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0432,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0476,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0522,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.057,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.062,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0672,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0726,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0782,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.084,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.09,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0962,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1026,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1092,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.116,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.123,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1302,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1376,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1452,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.153,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.161,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1692,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1776,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1862,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.195,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.204,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2132,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2226,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2322,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.242,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.252,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2622,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2726,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2832,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.294,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.305,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3162,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3276,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3392,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.351,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.363,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3752,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3876,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4002,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.413,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.426,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4392,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4526,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4662,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.494,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5082,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5226,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5372,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.552,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.567,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5822,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5976,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6132,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.629,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.645,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6612,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6776,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6942,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.711,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.728,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7452,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7626,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7802,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.798,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.816,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8342,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8526,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8712,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.89,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.909,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9282,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9476,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9672,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.987,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9858,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.966,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9464,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.927,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9078,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8888,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.87,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8514,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.833,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8148,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7968,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.779,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7614,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.744,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7268,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7098,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.693,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6764,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.66,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6438,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6278,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.612,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5964,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.581,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5658,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5508,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.536,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5214,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.507,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4928,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4788,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.465,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4514,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.438,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4248,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4118,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.399,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3864,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.374,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3618,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3498,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.338,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3264,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.315,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3038,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2928,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.282,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2714,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.261,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2508,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2408,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.231,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2214,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.212,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2028,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1938,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.185,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1764,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.168,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1598,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1518,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.144,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1364,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.129,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1218,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1148,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.108,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.095,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0888,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0828,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.077,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0714,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.066,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0608,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0558,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.051,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0464,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.042,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0378,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0338,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.03,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0264,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.023,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0198,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0168,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0114,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.009,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0068,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0048,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.003,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0012,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0022,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.003,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0036,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.004,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0042,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0042,-0.0042,-999,-999,-999,-999,-999,-999,-999,-999
-0.004,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0036,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.003,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0022,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0012,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.003,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0048,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0068,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.009,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0114,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0168,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0198,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.023,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0264,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.03,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0338,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0378,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.042,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0464,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.051,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0558,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0608,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.066,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0714,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.077,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0828,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0888,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.095,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.108,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1148,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1218,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.129,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1364,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.144,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1518,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1598,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.168,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1764,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.185,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1938,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2028,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.212,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2214,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.231,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2408,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2508,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.261,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2714,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.282,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2928,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3038,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.315,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3264,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.338,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3498,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3618,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.374,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3864,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.399,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4118,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4248,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.438,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4514,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.465,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4788,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4928,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.507,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5214,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.536,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5508,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5658,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.581,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5964,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.612,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6278,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6438,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.66,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6764,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.693,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7098,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7268,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.744,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7614,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.779,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7968,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8148,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.833,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8514,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.87,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8888,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9078,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.927,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9464,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.966,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9858,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9844,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9646,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.945,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9256,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.9064,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8874,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8686,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8316,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.8134,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7954,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7776,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7426,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7254,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7084,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6916,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.675,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6586,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6424,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6264,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6106,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.595,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5796,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5644,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5494,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5346,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.52,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5056,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4914,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4774,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4636,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.45,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4366,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4234,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4104,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3976,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.385,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3726,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3604,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3484,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3366,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.325,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3136,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3024,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2914,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2806,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.27,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2596,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2494,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2394,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2296,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2106,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1924,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1836,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.175,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1666,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1584,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1504,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1426,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.135,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1276,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1204,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1134,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1066,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0936,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0874,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0814,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0756,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.07,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0646,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0594,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0544,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0496,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.045,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0406,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0364,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0324,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0286,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.025,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0216,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0184,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0154,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0126,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.01,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0076,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0054,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0034,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0016,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0014,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0026,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0036,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0044,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.005,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0054,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0056,-0.0056,-0.0056,-999,-0.0056,-999,-0.0056,-999,-999,-0.0056
-0.0054,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.005,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0044,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0036,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0026,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0014,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0016,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0034,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0054,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0076,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.01,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0126,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0154,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0184,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0216,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.025,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0286,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0324,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0364,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0406,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.045,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0496,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0544,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0594,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0646,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.07,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0756,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0814,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0874,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0936,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1066,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1134,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1204,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1276,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.135,-999,-999,-999,-999,-999,-999,-999,-999,-999
